work_year,experience_level,employment_type,job_title,salary_in_usd,employee_residence,company_location,company_size
2,3,2,97,166600,84,77,1
2,3,2,97,250700,84,77,1
2,3,2,97,151900,84,77,1
2,2,2,144,58000,84,77,1
2,2,2,144,55000,84,77,1
2,2,2,144,101953,84,77,1
2,2,2,144,86660,84,77,1
2,2,2,41,129000,84,77,1
2,2,2,41,66000,84,77,1
2,2,2,194,239000,84,77,1
2,2,2,194,161000,84,77,1
2,3,2,205,192221,84,77,1
2,3,2,205,128147,84,77,1
2,2,2,205,176090,84,77,1
2,2,2,205,117394,84,77,1
2,3,2,205,201040,84,77,1
2,3,2,205,134026,84,77,1
2,3,2,194,264200,84,77,1
2,3,2,194,143100,84,77,1
2,2,2,141,176580,84,77,1
2,2,2,141,117220,84,77,1
2,3,2,94,198600,84,77,1
2,3,2,94,105800,84,77,1
2,2,2,44,144320,84,77,1
2,2,2,44,104960,84,77,1
2,2,2,211,259000,84,77,1
2,2,2,211,124300,84,77,1
2,2,2,168,172000,84,77,1
2,2,2,168,117000,84,77,1
2,2,2,124,130591,84,77,1
2,2,2,124,102424,84,77,1
2,2,2,64,63671,31,29,1
2,2,2,64,55365,31,29,1
2,3,2,141,179000,84,77,1
2,3,2,141,112000,84,77,1
2,3,2,141,160470,84,77,1
2,3,2,141,102690,84,77,1
2,3,2,141,178300,84,77,1
2,3,2,141,114100,84,77,1
2,3,2,211,296000,84,77,1
2,3,2,211,208000,84,77,1
2,2,2,211,178000,84,77,1
2,2,2,211,122000,84,77,1
2,3,2,194,208956,84,77,1
2,3,2,194,151968,84,77,1
2,2,2,56,60000,84,77,1
2,2,2,56,60000,84,77,1
2,3,2,266,337000,84,77,1
2,3,2,266,237000,84,77,1
2,2,2,211,259000,84,77,1
2,2,2,211,124300,84,77,1
2,2,2,24,158000,84,77,1
2,2,2,24,108000,84,77,1
2,2,2,24,88750,84,77,1
2,2,2,24,67500,84,77,1
2,3,2,168,200000,84,77,1
2,3,2,168,160000,84,77,1
2,3,2,266,135000,84,77,1
2,3,2,266,94700,84,77,1
2,2,2,211,170000,84,77,1
2,2,2,211,150000,84,77,1
2,3,2,211,157900,84,77,1
2,3,2,211,85000,84,77,1
2,2,2,254,200000,84,77,1
2,2,2,254,136000,84,77,1
2,3,2,131,214560,84,77,1
2,3,2,131,83200,84,77,1
2,0,2,113,168326,84,77,1
2,0,2,113,100996,84,77,1
2,2,2,254,251000,84,77,1
2,2,2,254,177000,84,77,1
2,2,2,254,251000,84,77,1
2,2,2,254,177000,84,77,1
2,0,2,97,64000,84,77,1
2,0,2,97,44000,84,77,1
2,3,2,211,202000,84,77,1
2,3,2,211,143000,84,77,1
2,3,2,122,190000,30,28,1
2,3,2,122,160000,30,28,1
2,2,2,190,290950,84,77,1
2,2,2,190,211600,84,77,1
2,2,2,109,150000,30,28,1
2,2,2,109,150000,30,28,1
2,2,2,141,329333,84,77,1
2,2,2,141,176355,84,77,1
2,3,2,141,235400,84,77,1
2,3,2,141,209720,84,77,1
2,3,2,141,220900,84,77,1
2,3,2,141,122200,84,77,1
2,2,2,141,160000,84,77,1
2,2,2,141,150000,84,77,1
2,0,2,84,261250,84,77,1
2,0,2,84,123626,84,77,1
2,0,2,84,85000,31,29,1
2,0,2,84,80000,31,29,1
2,3,2,84,75000,12,11,1
2,3,2,84,75000,12,11,1
2,3,2,84,142000,84,77,1
2,3,2,84,70000,84,77,1
2,3,2,84,167200,84,77,1
2,3,2,84,83600,84,77,1
2,3,2,84,183300,84,77,1
2,3,2,84,101400,84,77,1
2,2,2,84,110630,12,11,1
2,2,2,84,59570,12,11,1
2,0,2,266,174600,84,77,1
2,0,2,266,81900,84,77,1
2,0,2,194,250000,84,77,1
2,0,2,194,112000,84,77,1
2,2,2,194,276760,12,11,1
2,2,2,194,92160,12,11,1
2,0,2,194,250000,84,77,1
2,0,2,194,113500,84,77,1
2,2,2,254,200200,84,77,1
2,2,2,254,178360,84,77,1
2,2,2,8,282000,12,11,1
2,2,2,8,148600,12,11,1
2,2,2,8,282000,12,11,1
2,2,2,8,148600,12,11,1
2,2,2,211,176000,84,77,1
2,2,2,211,124000,84,77,1
2,3,2,168,168400,12,11,1
2,3,2,168,91000,12,11,1
2,2,2,266,276760,12,11,1
2,2,2,266,92160,12,11,1
2,3,2,266,253000,12,11,1
2,3,2,266,135800,12,11,1
2,2,2,24,125000,84,77,1
2,2,2,24,104500,84,77,1
2,3,2,81,91922,84,77,1
2,3,2,81,91922,84,77,1
2,2,2,266,200200,84,77,1
2,2,2,266,178360,84,77,1
2,3,2,194,296400,84,77,1
2,3,2,194,159600,84,77,1
2,3,2,193,270400,84,77,1
2,3,2,193,145600,84,77,1
2,3,2,169,322300,84,77,1
2,3,2,169,160200,84,77,1
2,3,2,141,163700,84,77,1
2,3,2,141,109100,84,77,1
2,3,2,141,168800,84,77,1
2,3,2,141,93800,84,77,1
2,3,2,141,216000,84,77,1
2,3,2,141,108000,84,77,1
2,3,2,168,247250,84,77,1
2,3,2,168,124000,84,77,1
2,3,2,168,267600,84,77,1
2,3,2,168,140200,84,77,1
2,3,2,97,151323,84,77,1
2,3,2,97,151323,84,77,1
2,2,2,84,96400,84,77,1
2,2,2,84,64200,84,77,1
2,0,2,84,142300,84,77,1
2,0,2,84,94900,84,77,1
2,3,2,254,323400,84,77,1
2,3,2,254,137100,84,77,1
2,2,2,4,130900,84,77,1
2,2,2,4,83100,84,77,1
2,3,2,4,193300,84,77,1
2,3,2,4,122800,84,77,1
2,2,2,211,139360,84,77,1
2,2,2,211,86840,84,77,1
2,3,2,266,276000,84,77,1
2,3,2,266,148000,84,77,1
2,3,2,266,276000,84,77,1
2,3,2,266,148000,84,77,1
2,3,2,168,304750,84,77,1
2,3,2,168,164000,84,77,1
2,2,2,141,172000,84,77,1
2,2,2,141,75600,84,77,1
2,2,2,253,202400,84,77,1
2,2,2,253,156400,84,77,1
2,2,2,84,89472,84,77,1
2,2,2,84,66132,84,77,1
2,2,2,97,137000,5,6,1
2,2,2,97,60400,5,6,1
2,0,2,266,180000,84,77,1
2,0,2,266,120000,84,77,1
2,2,2,35,40000,30,28,0
2,2,2,97,115000,84,77,1
2,2,2,97,98000,84,77,1
2,0,2,193,96250,84,77,1
2,0,2,193,61600,84,77,1
2,3,2,168,175300,84,77,1
2,3,2,168,142020,84,77,1
2,2,2,168,198000,84,77,1
2,2,2,168,86000,84,77,1
2,2,2,35,251600,84,77,1
2,2,2,35,120100,84,77,1
2,3,2,102,243500,84,77,1
2,3,2,102,105200,84,77,1
2,3,2,84,112302,84,77,1
2,3,2,84,83187,84,77,1
2,3,2,84,150600,84,77,1
2,3,2,84,64900,84,77,1
2,0,2,84,95000,84,77,1
2,0,2,84,84000,84,77,1
2,0,2,84,126100,84,77,1
2,0,2,84,51700,84,77,1
2,3,2,84,104000,84,77,1
2,3,2,84,96000,84,77,1
2,3,2,264,251600,84,77,1
2,3,2,264,96800,84,77,1
2,3,2,211,210000,84,77,1
2,3,2,211,175000,84,77,1
2,3,2,168,199500,84,77,1
2,3,2,168,86700,84,77,1
2,1,2,246,200000,84,77,1
2,1,2,246,200000,84,77,1
2,2,2,254,204000,84,77,1
2,2,2,254,135400,84,77,1
2,3,2,254,239000,84,77,1
2,3,2,254,161000,84,77,1
2,2,2,266,237500,84,77,1
2,2,2,266,137750,84,77,1
2,3,2,270,211000,84,77,1
2,3,2,270,142000,84,77,1
2,3,2,266,337000,84,77,1
2,3,2,266,237000,84,77,1
2,3,2,266,239000,84,77,1
2,3,2,266,161000,84,77,1
2,3,2,211,252000,84,77,1
2,3,2,211,168000,84,77,1
2,2,2,194,264200,84,77,1
2,2,2,194,143100,84,77,1
2,2,2,241,200200,84,77,1
2,2,2,241,149300,84,77,1
2,2,2,141,187000,84,77,1
2,2,2,141,127000,84,77,1
2,2,2,141,248700,84,77,1
2,2,2,141,165500,84,77,1
2,2,2,4,130125,84,77,1
2,2,2,4,130125,84,77,1
2,3,2,141,188500,84,77,1
2,3,2,141,165100,84,77,1
2,3,2,4,288300,84,77,1
2,3,2,4,144100,84,77,1
2,3,2,4,251500,84,77,1
2,3,2,4,125700,84,77,1
2,3,2,168,284000,84,77,1
2,3,2,168,189000,84,77,1
2,3,2,112,163116,84,77,1
2,3,2,112,97870,84,77,1
2,2,2,97,225000,84,77,1
2,2,2,97,169000,84,77,1
2,3,2,97,163000,84,77,1
2,3,2,97,77000,84,77,1
2,3,2,97,148017,84,77,1
2,3,2,97,87069,84,77,1
2,2,2,97,144000,84,77,1
2,2,2,97,102500,84,77,1
2,0,2,97,114000,84,77,1
2,0,2,97,85300,84,77,1
2,3,2,35,294000,84,77,1
2,3,2,35,137600,84,77,1
2,3,2,241,180000,84,77,1
2,3,2,241,150000,84,77,1
2,0,2,84,208578,84,77,1
2,0,2,84,111467,84,77,1
2,0,2,84,87500,31,29,1
2,0,2,84,64000,31,29,1
2,2,2,35,208800,84,77,1
2,2,2,35,98300,84,77,1
2,2,2,38,190000,84,77,1
2,2,2,38,110000,84,77,1
2,3,2,4,250200,84,77,1
2,3,2,4,117200,84,77,1
2,0,2,266,174600,84,77,1
2,0,2,266,81900,84,77,1
2,3,2,168,323000,84,77,1
2,3,2,168,253300,84,77,1
2,3,2,168,149000,84,77,1
2,3,2,168,312200,84,77,1
2,3,2,168,175800,84,77,1
2,3,2,141,294000,84,77,1
2,3,2,141,137600,84,77,1
2,2,2,266,250000,84,77,1
2,2,2,266,146307,84,77,1
2,2,2,266,208800,84,77,1
2,2,2,266,98300,84,77,1
2,2,2,266,208800,84,77,1
2,2,2,266,98300,84,77,1
2,2,2,168,154818,84,77,1
2,2,2,168,96761,84,77,1
2,2,2,270,139000,84,77,1
2,2,2,270,94500,84,77,1
2,3,2,266,283800,84,77,1
2,3,2,266,234700,84,77,1
2,2,2,254,200000,84,77,1
2,2,2,254,136000,84,77,1
2,3,2,266,135000,84,77,1
2,3,2,266,105000,84,77,1
2,3,2,264,84615,12,11,1
2,3,2,264,84615,12,11,1
2,2,2,194,237600,12,11,1
2,2,2,194,146900,12,11,1
2,2,2,84,107349,5,6,1
2,2,2,84,98582,5,6,1
2,3,2,97,180000,84,77,1
2,3,2,97,90000,84,77,1
2,3,2,97,180000,84,77,1
2,3,2,97,90000,84,77,1
2,3,2,97,180000,84,77,1
2,3,2,97,90000,84,77,1
2,2,2,97,172000,84,77,1
2,2,2,97,75600,84,77,1
2,3,2,266,220500,84,77,1
2,3,2,266,120500,84,77,1
2,3,2,241,259900,84,77,1
2,3,2,241,144400,84,77,1
2,0,2,24,125000,84,77,1
2,0,2,24,95000,84,77,1
2,2,2,167,65600,84,77,1
2,2,2,167,47700,84,77,1
2,3,2,141,229000,84,77,1
2,3,2,141,107000,84,77,1
2,3,2,141,143896,84,77,1
2,3,2,141,114104,84,77,1
2,2,2,141,172000,84,77,1
2,2,2,141,75600,84,77,1
2,3,2,141,230000,84,77,1
2,3,2,141,148000,84,77,1
2,3,2,141,270000,84,77,1
2,3,2,141,127000,84,77,1
2,3,2,141,220000,84,77,1
2,3,2,141,96700,84,77,1
2,3,2,168,258750,84,77,1
2,3,2,168,164000,84,77,1
2,3,2,266,180000,84,77,1
2,3,2,254,214280,84,77,1
2,3,2,254,165580,84,77,1
2,2,2,24,137000,84,77,1
2,2,2,24,60300,84,77,1
2,0,2,81,107600,84,77,1
2,0,2,81,71800,84,77,1
2,3,2,266,180000,84,77,1
2,3,2,266,90000,84,77,1
2,3,2,265,198500,84,77,1
2,3,2,265,108000,84,77,1
2,2,2,211,250000,84,77,1
2,2,2,211,110100,84,77,1
2,3,2,266,276000,84,77,1
2,3,2,266,148000,84,77,1
2,3,2,266,180000,84,77,1
2,2,2,35,222200,84,77,0
2,2,2,35,136000,84,77,0
2,2,2,35,222200,84,77,0
2,2,2,35,136000,84,77,0
2,2,2,194,204300,84,77,0
2,2,2,194,118200,84,77,0
2,0,2,84,85000,84,77,1
2,0,2,84,80000,84,77,1
2,3,2,24,105000,84,77,1
2,3,2,24,70000,84,77,1
2,0,2,84,75000,84,77,1
2,0,2,84,67500,84,77,1
2,3,2,141,311900,84,77,1
2,3,2,141,207900,84,77,1
2,2,2,141,212800,84,77,0
2,2,2,141,125500,84,77,0
2,3,2,194,252450,84,77,1
2,3,2,194,183600,84,77,1
2,3,2,211,337300,84,77,1
2,3,2,211,192700,84,77,1
2,3,2,194,258100,84,77,1
2,3,2,194,151900,84,77,1
2,3,2,168,66666,28,26,1
2,3,2,168,55555,28,26,1
2,3,2,97,209100,84,77,0
2,3,2,97,156312,84,77,0
2,2,2,211,128000,84,77,1
2,2,2,211,81500,84,77,1
2,3,2,269,204300,84,77,0
2,3,2,269,118200,84,77,0
2,3,2,168,235200,84,77,0
2,3,2,168,136100,84,77,0
2,2,2,81,115000,84,77,1
2,2,2,81,83000,84,77,1
2,2,2,123,85000,84,77,1
2,2,2,123,75000,84,77,1
2,3,2,35,160000,84,77,1
2,3,2,35,110000,84,77,1
2,3,2,35,160000,84,77,1
2,3,2,35,110000,84,77,1
2,3,2,35,160000,84,77,1
2,3,2,35,110000,84,77,1
2,3,2,35,160000,84,77,1
2,3,2,35,110000,84,77,1
2,3,2,35,160000,84,77,1
2,3,2,35,110000,84,77,1
2,3,2,35,160000,84,77,1
2,3,2,35,110000,84,77,1
2,3,2,35,160000,84,77,1
2,3,2,35,110000,84,77,1
2,3,2,35,160000,84,77,1
2,3,2,35,110000,84,77,1
2,3,2,35,160000,84,77,1
2,3,2,35,110000,84,77,1
2,3,2,35,160000,84,77,1
2,3,2,35,110000,84,77,1
2,3,2,35,160000,84,77,1
2,3,2,35,110000,84,77,1
2,3,2,35,160000,84,77,1
2,3,2,35,110000,84,77,1
2,3,2,35,160000,84,77,1
2,3,2,35,110000,84,77,1
2,3,2,35,160000,84,77,1
2,3,2,35,110000,84,77,1
2,3,2,35,160000,84,77,1
2,3,2,35,110000,84,77,1
2,3,2,35,160000,84,77,1
2,3,2,35,110000,84,77,1
2,3,2,35,160000,84,77,1
2,3,2,35,110000,84,77,1
2,3,2,35,160000,84,77,1
2,3,2,35,110000,84,77,1
2,3,2,35,160000,84,77,1
2,3,2,35,110000,84,77,1
2,3,2,35,160000,84,77,1
2,3,2,35,110000,84,77,1
2,3,2,35,160000,84,77,1
2,3,2,35,110000,84,77,1
2,3,2,35,160000,84,77,1
2,3,2,35,110000,84,77,1
2,3,2,35,160000,84,77,1
2,3,2,35,110000,84,77,1
2,3,2,35,160000,84,77,1
2,3,2,35,110000,84,77,1
2,3,2,35,160000,84,77,1
2,3,2,35,110000,84,77,1
2,3,2,35,160000,84,77,1
2,3,2,35,110000,84,77,1
2,3,2,35,160000,84,77,1
2,3,2,35,110000,84,77,1
2,3,2,35,160000,84,77,1
2,3,2,35,110000,84,77,1
2,3,2,35,160000,84,77,1
2,3,2,35,110000,84,77,1
2,3,2,35,160000,84,77,1
2,3,2,35,110000,84,77,1
2,3,2,35,160000,84,77,1
2,3,2,35,110000,84,77,1
2,3,2,35,160000,84,77,1
2,3,2,35,110000,84,77,1
2,3,2,35,160000,84,77,1
2,3,2,35,110000,84,77,1
2,3,2,35,160000,84,77,1
2,3,2,35,110000,84,77,1
2,3,2,35,160000,84,77,1
2,3,2,35,110000,84,77,1
2,3,2,35,160000,84,77,1
2,3,2,35,110000,84,77,1
2,3,2,35,160000,84,77,1
2,3,2,35,110000,84,77,1
2,3,2,35,160000,84,77,1
2,3,2,35,110000,84,77,1
2,3,2,35,160000,84,77,1
2,3,2,35,110000,84,77,1
2,3,2,35,160000,84,77,1
2,3,2,35,110000,84,77,1
2,3,2,35,160000,84,77,1
2,3,2,35,110000,84,77,1
2,3,2,35,160000,84,77,1
2,3,2,35,110000,84,77,1
2,3,2,35,160000,84,77,1
2,3,2,35,110000,84,77,1
2,3,2,35,160000,84,77,1
2,3,2,35,110000,84,77,1
2,3,2,35,160000,84,77,1
2,3,2,35,110000,84,77,1
2,3,2,35,160000,84,77,1
2,3,2,35,110000,84,77,1
2,3,2,35,160000,84,77,1
2,3,2,35,110000,84,77,1
2,3,2,35,160000,84,77,1
2,3,2,35,110000,84,77,1
2,3,2,35,160000,84,77,1
2,3,2,35,110000,84,77,1
2,3,2,35,160000,84,77,1
2,3,2,35,110000,84,77,1
2,3,2,35,160000,84,77,1
2,3,2,35,110000,84,77,1
2,3,2,35,160000,84,77,1
2,3,2,35,110000,84,77,1
2,3,2,35,160000,84,77,1
2,3,2,35,110000,84,77,1
2,3,2,35,160000,84,77,1
2,3,2,35,110000,84,77,1
2,3,2,35,160000,84,77,1
2,3,2,35,110000,84,77,1
2,3,2,35,160000,84,77,1
2,3,2,35,110000,84,77,1
2,3,2,35,160000,84,77,1
2,3,2,35,110000,84,77,1
2,1,2,177,264000,84,77,1
2,1,2,177,195000,84,77,1
2,3,2,141,250000,84,77,1
2,3,2,141,180000,84,77,1
2,2,2,141,213600,84,77,1
2,2,2,141,67200,84,77,1
2,2,2,141,213600,84,77,1
2,2,2,141,67200,84,77,1
2,2,2,141,213600,84,77,1
2,2,2,141,67200,84,77,1
2,2,2,141,213600,84,77,1
2,2,2,141,67200,84,77,1
2,3,2,141,100000,84,77,1
2,3,2,141,100000,84,77,1
2,3,2,141,201500,84,77,1
2,3,2,141,183000,84,77,1
2,3,2,141,180000,84,77,1
2,3,2,141,144000,84,77,1
2,3,2,141,254024,84,77,1
2,3,2,141,123470,84,77,1
2,3,2,141,160000,84,77,1
2,3,2,141,110000,84,77,1
2,3,2,141,160000,84,77,1
2,3,2,141,110000,84,77,1
2,3,2,141,160000,84,77,1
2,3,2,141,110000,84,77,1
2,3,2,141,160000,84,77,1
2,3,2,141,110000,84,77,1
2,3,2,141,160000,84,77,1
2,3,2,141,110000,84,77,1
2,3,2,141,160000,84,77,1
2,3,2,141,110000,84,77,1
2,3,2,141,160000,84,77,1
2,3,2,141,110000,84,77,1
2,3,2,141,160000,84,77,1
2,3,2,141,110000,84,77,1
2,3,2,141,160000,84,77,1
2,3,2,141,110000,84,77,1
2,3,2,141,160000,84,77,1
2,3,2,141,110000,84,77,1
2,3,2,141,160000,84,77,1
2,3,2,141,110000,84,77,1
2,3,2,141,160000,84,77,1
2,3,2,141,110000,84,77,1
2,3,2,141,160000,84,77,1
2,3,2,141,110000,84,77,1
2,3,2,141,160000,84,77,1
2,3,2,141,110000,84,77,1
2,3,2,141,160000,84,77,1
2,3,2,141,110000,84,77,1
2,3,2,141,160000,84,77,1
2,3,2,141,110000,84,77,1
2,3,2,141,160000,84,77,1
2,3,2,141,110000,84,77,1
2,3,2,141,160000,84,77,1
2,3,2,141,110000,84,77,1
2,3,2,141,160000,84,77,1
2,3,2,141,110000,84,77,1
2,3,2,141,160000,84,77,1
2,3,2,141,110000,84,77,1
2,3,2,141,160000,84,77,1
2,3,2,141,110000,84,77,1
2,3,2,141,160000,84,77,1
2,3,2,141,110000,84,77,1
2,3,2,141,160000,84,77,1
2,3,2,141,110000,84,77,1
2,3,2,141,160000,84,77,1
2,3,2,141,110000,84,77,1
2,3,2,141,160000,84,77,1
2,3,2,141,110000,84,77,1
2,3,2,141,160000,84,77,1
2,3,2,141,110000,84,77,1
2,3,2,141,160000,84,77,1
2,3,2,141,110000,84,77,1
2,3,2,141,160000,84,77,1
2,3,2,141,110000,84,77,1
2,3,2,141,160000,84,77,1
2,3,2,141,110000,84,77,1
2,3,2,141,160000,84,77,1
2,3,2,141,110000,84,77,1
2,3,2,141,160000,84,77,1
2,3,2,141,110000,84,77,1
2,3,2,141,160000,84,77,1
2,3,2,141,110000,84,77,1
2,3,2,141,160000,84,77,1
2,3,2,141,110000,84,77,1
2,3,2,141,160000,84,77,1
2,3,2,141,110000,84,77,1
2,3,2,141,160000,84,77,1
2,3,2,141,110000,84,77,1
2,3,2,141,160000,84,77,1
2,3,2,141,110000,84,77,1
2,3,2,141,160000,84,77,1
2,3,2,141,110000,84,77,1
2,3,2,141,160000,84,77,1
2,3,2,141,110000,84,77,1
2,3,2,141,160000,84,77,1
2,3,2,141,110000,84,77,1
2,3,2,141,160000,84,77,1
2,3,2,141,110000,84,77,1
2,3,2,141,160000,84,77,1
2,3,2,141,110000,84,77,1
2,3,2,141,160000,84,77,1
2,3,2,141,110000,84,77,1
2,3,2,141,160000,84,77,1
2,3,2,141,110000,84,77,1
2,3,2,141,160000,84,77,1
2,3,2,141,110000,84,77,1
2,3,2,141,160000,84,77,1
2,3,2,141,110000,84,77,1
2,3,2,141,160000,84,77,1
2,3,2,141,110000,84,77,1
2,3,2,141,160000,84,77,1
2,3,2,141,110000,84,77,1
2,3,2,141,160000,84,77,1
2,3,2,141,110000,84,77,1
2,3,2,141,160000,84,77,1
2,3,2,141,110000,84,77,1
2,3,2,141,160000,84,77,1
2,3,2,141,110000,84,77,1
2,3,2,141,160000,84,77,1
2,3,2,141,110000,84,77,1
2,3,2,141,160000,84,77,1
2,3,2,141,110000,84,77,1
2,3,2,141,160000,84,77,1
2,3,2,141,110000,84,77,1
2,3,2,141,160000,84,77,1
2,3,2,141,110000,84,77,1
2,3,2,141,160000,84,77,1
2,3,2,141,110000,84,77,1
2,3,2,141,160000,84,77,1
2,3,2,141,110000,84,77,1
2,3,2,141,160000,84,77,1
2,3,2,141,110000,84,77,1
2,3,2,266,274000,84,77,1
2,3,2,266,235000,84,77,1
2,3,2,266,328800,84,77,1
2,3,2,266,282000,84,77,1
2,3,2,266,274000,84,77,1
2,3,2,266,235000,84,77,1
2,3,2,266,274000,84,77,1
2,3,2,266,235000,84,77,1
2,2,2,74,146850,84,77,1
2,2,2,74,88125,84,77,1
2,3,2,97,149600,84,77,1
2,3,2,97,119680,84,77,1
2,3,2,266,186000,84,77,1
2,3,2,266,149000,84,77,1
2,3,2,168,282900,84,77,1
2,3,2,168,177100,84,77,1
2,3,2,84,218900,84,77,1
2,3,2,84,175100,84,77,1
2,3,2,84,160000,84,77,1
2,3,2,84,130000,84,77,1
2,2,2,84,154800,84,77,1
2,2,2,84,67200,84,77,1
2,2,2,84,154800,84,77,1
2,2,2,84,67200,84,77,1
2,2,2,84,154800,84,77,1
2,2,2,84,67200,84,77,1
2,2,2,84,154800,84,77,1
2,2,2,84,67200,84,77,1
2,2,2,84,108463,12,11,1
2,2,2,84,84813,12,11,1
2,3,2,84,155000,84,77,1
2,3,2,84,135000,84,77,1
2,3,2,97,135300,84,77,1
2,3,2,97,116100,84,77,1
2,2,2,97,100000,84,77,1
2,2,2,97,70000,84,77,1
2,3,2,97,131250,31,29,1
2,3,2,97,75000,31,29,1
2,2,2,97,81250,31,29,1
2,2,2,97,68750,31,29,1
2,2,2,266,250000,84,77,1
2,2,2,266,190000,84,77,1
2,3,2,168,252900,84,77,1
2,3,2,168,133100,84,77,1
2,2,2,168,162240,84,77,1
2,2,2,168,97344,84,77,1
2,3,2,191,195000,42,40,1
2,3,2,191,90000,42,40,1
2,3,2,194,300000,84,77,1
2,3,2,194,180000,84,77,1
2,3,2,194,250000,84,77,1
2,3,2,194,150000,84,77,1
2,2,2,194,185000,84,77,1
2,2,2,194,122000,84,77,1
2,2,2,194,206500,84,77,1
2,2,2,194,147500,84,77,1
2,0,2,253,210000,84,77,1
2,0,2,253,180000,84,77,1
2,2,2,194,140000,84,77,1
2,2,2,194,90000,84,77,1
2,3,2,194,259000,84,77,1
2,3,2,194,204000,84,77,1
2,3,2,205,160000,84,77,1
2,3,2,205,110000,84,77,1
2,3,2,205,160000,84,77,1
2,3,2,205,110000,84,77,1
2,3,2,205,160000,84,77,1
2,3,2,205,110000,84,77,1
2,3,2,205,160000,84,77,1
2,3,2,205,110000,84,77,1
2,3,2,205,160000,84,77,1
2,3,2,205,110000,84,77,1
2,3,2,205,160000,84,77,1
2,3,2,205,110000,84,77,1
2,3,2,205,160000,84,77,1
2,3,2,205,110000,84,77,1
2,3,2,205,160000,84,77,1
2,3,2,205,110000,84,77,1
2,3,2,205,160000,84,77,1
2,3,2,205,110000,84,77,1
2,3,2,205,160000,84,77,1
2,3,2,205,110000,84,77,1
2,3,2,205,160000,84,77,1
2,3,2,205,110000,84,77,1
2,3,2,205,160000,84,77,1
2,3,2,205,110000,84,77,1
2,3,2,205,160000,84,77,1
2,3,2,205,110000,84,77,1
2,3,2,205,160000,84,77,1
2,3,2,205,110000,84,77,1
2,3,2,205,160000,84,77,1
2,3,2,205,110000,84,77,1
2,3,2,205,160000,84,77,1
2,3,2,205,110000,84,77,1
2,3,2,205,160000,84,77,1
2,3,2,205,110000,84,77,1
2,3,2,205,160000,84,77,1
2,3,2,205,110000,84,77,1
2,3,2,205,160000,84,77,1
2,3,2,205,110000,84,77,1
2,3,2,205,160000,84,77,1
2,3,2,205,110000,84,77,1
2,3,2,205,160000,84,77,1
2,3,2,205,110000,84,77,1
2,3,2,205,160000,84,77,1
2,3,2,205,110000,84,77,1
2,3,2,205,160000,84,77,1
2,3,2,205,110000,84,77,1
2,3,2,205,160000,84,77,1
2,3,2,205,110000,84,77,1
2,3,2,205,160000,84,77,1
2,3,2,205,110000,84,77,1
2,3,2,205,160000,84,77,1
2,3,2,205,110000,84,77,1
2,3,2,205,160000,84,77,1
2,3,2,205,110000,84,77,1
2,3,2,205,160000,84,77,1
2,3,2,205,110000,84,77,1
2,3,2,205,160000,84,77,1
2,3,2,205,110000,84,77,1
2,3,2,205,160000,84,77,1
2,3,2,205,110000,84,77,1
2,3,2,205,160000,84,77,1
2,3,2,205,110000,84,77,1
2,3,2,205,160000,84,77,1
2,3,2,205,110000,84,77,1
2,3,2,205,160000,84,77,1
2,3,2,205,110000,84,77,1
2,3,2,205,160000,84,77,1
2,3,2,205,110000,84,77,1
2,3,2,205,160000,84,77,1
2,3,2,205,110000,84,77,1
2,3,2,205,160000,84,77,1
2,3,2,205,110000,84,77,1
2,3,2,205,160000,84,77,1
2,3,2,205,110000,84,77,1
2,3,2,205,160000,84,77,1
2,3,2,205,110000,84,77,1
2,3,2,205,160000,84,77,1
2,3,2,205,110000,84,77,1
2,3,2,205,160000,84,77,1
2,3,2,205,110000,84,77,1
2,3,2,205,160000,84,77,1
2,3,2,205,110000,84,77,1
2,3,2,205,160000,84,77,1
2,3,2,205,110000,84,77,1
2,3,2,205,160000,84,77,1
2,3,2,205,110000,84,77,1
2,3,2,205,160000,84,77,1
2,3,2,205,110000,84,77,1
2,3,2,205,160000,84,77,1
2,3,2,205,110000,84,77,1
2,3,2,205,160000,84,77,1
2,3,2,205,110000,84,77,1
2,3,2,205,160000,84,77,1
2,3,2,205,110000,84,77,1
2,3,2,205,160000,84,77,1
2,3,2,205,110000,84,77,1
2,3,2,205,160000,84,77,1
2,3,2,205,110000,84,77,1
2,3,2,205,160000,84,77,1
2,3,2,205,110000,84,77,1
2,3,2,205,160000,84,77,1
2,3,2,205,110000,84,77,1
2,3,2,205,160000,84,77,1
2,3,2,205,110000,84,77,1
2,3,2,205,160000,84,77,1
2,3,2,205,110000,84,77,1
2,3,2,205,160000,84,77,1
2,3,2,205,110000,84,77,1
2,3,2,205,160000,84,77,1
2,3,2,205,110000,84,77,1
2,3,2,205,160000,84,77,1
2,3,2,205,110000,84,77,1
2,3,2,205,160000,84,77,1
2,3,2,205,110000,84,77,1
2,2,2,241,310000,84,77,1
2,2,2,241,152250,84,77,1
2,2,2,241,139250,84,77,1
2,3,2,211,178600,84,77,1
2,3,2,211,76300,84,77,1
2,3,2,211,178600,84,77,1
2,3,2,211,76300,84,77,1
2,3,2,211,178600,84,77,1
2,3,2,211,76300,84,77,1
2,3,2,211,178600,84,77,1
2,3,2,211,76300,84,77,1
2,0,2,168,100000,84,77,1
2,0,2,168,100000,84,77,1
2,2,2,211,151000,84,77,1
2,2,2,211,25000,84,77,1
2,3,2,265,187200,84,77,1
